iid,gender,wave,pid,match,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like
230,1,9,198,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,9,8,8,7,5,6,7
230,1,9,199,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,8,6,6,5,5,6,7
230,1,9,200,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,0,6,6,6,4,7,6,5
230,1,9,201,1,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,9,8,9,9,5,5,7
230,1,9,202,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,0,7,6,7,5,5,3,3
230,1,9,203,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,7,7,8,7,5,4,7
230,1,9,204,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,0,5,8,8,7,7,3,3
230,1,9,205,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,6,8,8,8,5,6,7
230,1,9,206,1,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,6,8,9,8,7,7,6
230,1,9,207,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,9,7,7,7,6,7,8
230,1,9,208,1,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,9,8,7,8,7,7,7
230,1,9,209,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,0,5,8,6,5,6,4,3
230,1,9,210,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,5,8,8,7,5,7,7
230,1,9,211,1,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,9,7,7,7,5,7,8
230,1,9,212,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,7,6,6,6,6,7,6
230,1,9,213,0,23.81,23.81,23.81,23.81,2.38,2.38,10,10,10,10,10,10,16.67,16.67,16.67,16.67,16.67,16.67,1,9,8,8,8,6,8,9
231,1,9,194,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,5,4,6,5,6,4,4
231,1,9,195,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,6,8,8,8,4,6,8
231,1,9,196,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,8,6,7,6,6,3,5
231,1,9,197,1,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,9,5,6,6,6,9,8
231,1,9,198,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,3,6,5,1,7,5,3
231,1,9,199,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,9,4,6,6,6,7,7
231,1,9,200,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,8,8,7,8,6,8,8
231,1,9,201,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,6,6,6,5,7,8,5
231,1,9,202,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,6,6,7,4,6,4,5
231,1,9,203,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,8,8,8,5,5,6,7
231,1,9,204,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,6,3,6,7,10,6,5
231,1,9,205,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,7,6,8,6,6,4,6
231,1,9,206,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,5,9,9,8,7,8,7
231,1,9,207,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,7,4,5,7,8,4,5
231,1,9,208,1,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,8,8,7,9,6,7,8
231,1,9,209,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,6,6,6,5,6,7,5
231,1,9,210,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,6,7,7,6,6,5,5
231,1,9,211,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,7,5,6,5,7,7,6
231,1,9,212,1,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,1,6,8,7,6,7,10,5
231,1,9,213,0,18.6,20.93,23.26,23.26,2.33,11.63,9,3,4,9,8,8,18.18,11.36,15.91,18.18,20.45,15.91,0,7,7,7,6,7,5,6
232,1,9,194,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,0,5,5,5,4,3,5,5
232,1,9,195,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,7,8,8,8,6,7,7
232,1,9,196,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,0,6,6,6,5,5,4,4
232,1,9,197,1,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,10,10,9,10,8,8,9
232,1,9,198,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,0,3,6,5,4,4,2,3
232,1,9,199,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,6,5,6,6,6,6,6
232,1,9,200,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,8,8,9,10,9,9,9
232,1,9,201,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,0,6,6,7,6,6,4,6
232,1,9,202,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,6,7,7,7,7,6,5
232,1,9,203,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,7,8,8,8,7,5,6
232,1,9,204,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,6,7,6,7,6,6,6
232,1,9,205,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,8,9,8,8,8,7,8
232,1,9,206,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,0,6,7,6,5,6,5,6
232,1,9,207,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,8,7,7,8,8,7,7
232,1,9,208,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,7,7,8,8,8,6,6
232,1,9,209,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,0,6,7,7,6,7,5,6
232,1,9,210,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,6,7,7,7,6,7,6
232,1,9,211,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,9,8,8,7,8,7,6
232,1,9,212,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,10,9,9,10,8,7,8
232,1,9,213,0,17.78,17.78,17.78,17.78,13.33,15.56,9,7,8,7,7,7,19.15,17.02,17.02,17.02,14.89,14.89,1,8,9,9,9,8,8,8
233,1,9,194,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,6,7,8,7,8,,6
233,1,9,195,1,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,6,7,7,7,7,,6
233,1,9,196,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,8,7,7,7,,6
233,1,9,197,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,8,8,8,8,8,,6
233,1,9,198,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,0,6,8,8,8,8,,7
233,1,9,199,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,9,7,8,9,8,,7
233,1,9,200,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,8,7,7,7,8,,7
233,1,9,201,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,8,8,8,8,,7
233,1,9,202,1,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,8,8,8,9,,8
233,1,9,203,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,8,8,8,8,9,,9
233,1,9,204,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,8,8,8,8,,7
233,1,9,205,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,7,6,7,7,,8
233,1,9,206,1,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,7,7,7,7,,7
233,1,9,207,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,9,8,8,8,8,,8
233,1,9,208,1,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,7,8,8,8,8,,6
233,1,9,209,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,0,7,8,8,8,8,,7
233,1,9,210,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,8,8,8,8,8,,9
233,1,9,211,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,9,8,7,7,7,,6
233,1,9,212,1,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,8,8,8,8,8,,7
233,1,9,213,0,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,1,8,8,8,8,8,,7
234,0,10,243,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,0,4,8,9,7,8,2,5
234,0,10,244,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,1,7,8,8,7,9,5,7
234,0,10,245,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,0,4,6,10,6,6,7,6
234,0,10,246,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,0,4,8,7,5,6,2,4
234,0,10,247,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,0,3,7,9,2,9,,
234,0,10,248,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,0,5,6,6,8,6,2,6
234,0,10,249,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,0,4,8,7,8,9,8,7
234,0,10,250,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,1,7,5,8,5,8,7,5
234,0,10,251,0,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,1,5,8,7,4,,5,6
235,0,10,243,1,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,1,6,6,6,5,5,5,5
235,0,10,244,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,6,7,7,6,7,6,6
235,0,10,245,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,2,6,8,4,8,3,3
235,0,10,246,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,3,7,5,4,4,4,3
235,0,10,247,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,3,8,7,5,5,2,4
235,0,10,248,1,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,1,7,6,6,8,7,7,7
235,0,10,249,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,2,5,5,2,5,2,2
235,0,10,250,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,3,7,7,6,9,5,5
235,0,10,251,0,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,0,5,9,8,7,8,5,5
236,0,10,243,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,1,6,7,8,6,7,5,7
236,0,10,244,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,1,7,7,7,9,9,9,8
236,0,10,245,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,0,4,6,9,3,9,5,7
236,0,10,246,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,0,4,7,5,5,7,7,6
236,0,10,247,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,0,3,7,7,4,7,3,6
236,0,10,248,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,1,7,5,6,8,9,6,7
236,0,10,249,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,0,4,7,7,5,9,4,5
236,0,10,250,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,1,7,6,7,6,7,8,7
236,0,10,251,0,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,0,5,6,6,7,5,5,7
237,0,10,243,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,0,4,2,4,2,1,0,2
237,0,10,244,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,1,7,8,6,6,7,5,6
237,0,10,245,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,1,6,8,9,8,10,,7
237,0,10,246,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,0,2,6,5,2,3,2,3
237,0,10,247,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,0,6,9,8,6,8,2,5
237,0,10,248,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,1,7,8,7,6,6,8,7
237,0,10,249,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,0,3,7,8,4,3,2,2
237,0,10,250,1,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,1,6,8,10,8,10,9,8
237,0,10,251,0,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,0,2,10,10,5,,,5
238,0,10,243,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,1,8,8,9,8,9,7,7
238,0,10,244,1,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,1,8,9,9,8,9,8,8
238,0,10,245,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,1,8,9,10,9,10,8,7
238,0,10,246,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,0,7,9,9,9,10,6,7
238,0,10,247,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,0,5,8,8,5,7,5,6
238,0,10,248,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,1,9,8,9,8,9,7,8
238,0,10,249,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,0,6,8,9,8,10,6,7
238,0,10,250,1,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,1,9,8,9,9,10,10,9
238,0,10,251,0,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,0,6,8,8,6,7,6,6
239,0,10,243,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,1,7,9,9,6,6,8,8
239,0,10,244,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,0,7,6,6,7,8,7,6
239,0,10,245,1,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,1,7,6,9,8,7,7,8
239,0,10,246,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,0,5,9,7,7,5,6,7
239,0,10,247,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,0,6,8,8,5,6,7,6
239,0,10,248,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,1,8,8,7,8,9,6,8
239,0,10,249,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,0,6,8,8,6,8,5,6
239,0,10,250,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,1,7,8,9,7,8,7,7
239,0,10,251,0,10,25,20,20,5,20,20,15,15,15,20,15,20,20,15,20,10,15,0,5,7,8,6,6,7,6
240,0,10,243,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,1,7,7,7,7,5,7,7
240,0,10,244,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,1,7,7,6,6,5,5,6
240,0,10,245,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,0,5,7,6,5,6,3,6
240,0,10,246,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,0,4,4,4,5,5,4,5
240,0,10,247,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,0,4,5,5,4,7,3,4
240,0,10,248,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,0,5,4,5,7,6,5,6
240,0,10,249,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,0,5,5,6,5,7,6,6
240,0,10,250,1,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,1,7,5,5,6,5,7,6
240,0,10,251,0,10,30,30,10,10,10,40,5,10,25,10,10,40,5,10,25,10,10,0,5,5,5,4,4,3,5
241,0,10,243,1,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,1,5,6,8,7,6,6,7
241,0,10,244,0,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,0,5,7,8,6,7,5,6
241,0,10,245,0,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,0,4,7,10,7,8,5,6
241,0,10,246,0,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,0,4,9,8,6,6,4,6
241,0,10,247,0,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,0,5,10,10,9,6,7,8
241,0,10,248,1,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,1,10,6,8,9,7,5,7
241,0,10,249,0,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,0,5,8,9,6,10,5,6
241,0,10,250,1,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,1,8,6,10,9,10,9,8
241,0,10,251,0,90,2,2,2,2,2,15,35,15,10,10,15,90,5,2,3,0,5,0,7,7,9,6,8,5,6
242,0,10,243,1,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,1,4,6,7,3,2,7,6
242,0,10,244,0,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,1,3,6,6,5,9,5,7
242,0,10,245,0,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,0,3,2,6,2,2,7,3
242,0,10,246,1,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,1,4,8,8,6,,,6
242,0,10,247,0,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,0,1,7,6,2,2,3,2
242,0,10,248,1,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,1,5,3,6,7,10,3,7
242,0,10,249,0,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,0,3,5,,6,10,,4
242,0,10,250,1,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,1,7,7,7,6,9,7,7
242,0,10,251,1,20,20,25,20,5,10,25,15,20,25,5,10,30,10,20,25,5,10,1,3,6,7,5,3,7,6
243,1,10,234,0,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,1,6,9,7,7,8,,7
243,1,10,235,1,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,1,8,8,8,8,,,8
243,1,10,236,0,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,0,6,8,8,5,,,6
243,1,10,237,0,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,1,7,8,7,8,7,,7
243,1,10,238,0,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,0,6,7,6,5,8,,6
243,1,10,239,0,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,0,6,9,7,6,9,,6
243,1,10,240,0,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,0,7,7,7,9,9,,7
243,1,10,241,1,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,1,7,7,6,8,,,7
243,1,10,242,1,20,20,20,25,5,10,25,20,15,20,5,15,20,25,15,20,10,10,1,7,8,8,8,7,7,8
244,1,10,234,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,0,6,8,9,8,9,3,3
244,1,10,235,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,1,9,9,7,8,8,5,6
244,1,10,236,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,0,4,6,7,2,2,1,4
244,1,10,237,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,0,2,6,8,4,3,1,3
244,1,10,238,1,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,1,8,8,8,8,9,7,8
244,1,10,239,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,0,6,8,9,3,6,3,3
244,1,10,240,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,0,8,6,8,10,9,2,3
244,1,10,241,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,1,8,9,9,9,9,7,7
244,1,10,242,0,20,20,20,10,10,20,40,10,10,30,5,5,20,20,10,20,20,10,0,8,5,7,5,3,1,4
245,1,10,234,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,1,8,7,6,6,,5,7
245,1,10,235,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,0,7,6,6,5,4,4,6
245,1,10,236,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,1,9,7,8,6,6,5,8
245,1,10,237,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,0,7,8,6,6,,,6
245,1,10,238,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,0,6,7,6,6,6,4,5
245,1,10,239,1,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,1,6,8,8,6,5,3,7
245,1,10,240,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,1,8,7,8,7,7,4,8
245,1,10,241,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,1,9,8,7,7,6,4,8
245,1,10,242,0,18,10,30,10,10,22,30,10,12,18,15,15,25,11,11,18,20,15,0,9,8,8,7,7,6,7
246,1,10,234,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,0,3,6,7,,,,5
246,1,10,235,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,1,6,3,5,5,,4,4
246,1,10,236,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,0,2,3,,2,,4,4
246,1,10,237,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,0,3,7,7,4,,5,5
246,1,10,238,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,1,6,6,7,,,5,7
246,1,10,239,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,1,5,5,6,5,,6,6
246,1,10,240,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,1,5,7,7,7,5,5,7
246,1,10,241,0,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,1,8,5,6,7,,5,5
246,1,10,242,1,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,1,8,7,7,7,5,,7
247,1,10,234,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,3,7,5,5,4,4,6
247,1,10,235,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,8,7,7,7,2,3,7
247,1,10,236,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,0,7,7,5,3,7,3,3
247,1,10,237,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,5,6,8,5,6,3,6
247,1,10,238,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,6,7,7,6,5,3,6
247,1,10,239,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,5,8,6,5,4,7,7
247,1,10,240,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,6,6,4,8,3,4,7
247,1,10,241,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,5,6,5,5,4,3,5
247,1,10,242,0,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,1,8,6,6,6,3,5,7
